id,date,type,amount,currency,amount_base,account_id,category_ids,to_account_id,to_amount,to_currency,debt_ref_id,comment,created_at,updated_at
txn_5e1e08ba8006,2022-10-26,income,1751.65,EUR,1751.65,acc_53cbdd5e80a9,,,0,,,← $ Binance,2022-10-27T16:20:35.000Z,2022-11-09T14:03:19.000Z
txn_a89273b51dd1,2022-10-26,income,6667.17,EUR,6667.17,acc_96db3930b996,,,0,,,← $ Binance,2022-10-27T18:02:12.000Z,2022-11-27T12:12:34.000Z
txn_093c20a0519a,2022-10-26,income,3462.47,EUR,3462.47,acc_cc67f5c5a974,,,0,,,← $ Binance,2022-10-28T11:08:14.000Z,2022-11-30T15:51:02.000Z
txn_39c0166189af,2022-10-27,expense,8,EUR,8,acc_cc67f5c5a974,cat_a9bb50547acd,,0,,,,2022-10-27T17:17:02.000Z,2022-10-28T19:40:17.000Z
txn_ad67c5bf0a02,2022-10-27,expense,1633.84,EUR,1633.84,acc_96db3930b996,cat_cd2158f023ff,,0,,,IKEA,2022-10-27T18:11:48.000Z,2022-10-27T20:06:34.000Z
txn_ee81f0bc0f20,2022-10-29,expense,88.15,EUR,88.15,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2022-10-29T12:34:24.000Z,2022-10-29T11:01:36.000Z
txn_08c948a34c56,2022-10-29,expense,13.95,EUR,13.95,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2022-10-29T12:46:17.000Z,2022-10-29T11:01:36.000Z
txn_3dbc35200e50,2022-10-30,expense,20,EUR,20,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2022-10-30T19:22:15.000Z,2022-10-30T16:22:18.000Z
txn_389584a09ebe,2022-10-31,expense,8.87,EUR,8.87,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-10-31T18:49:56.000Z,2022-11-02T16:09:20.000Z
txn_573f3bbde650,2022-11-02,expense,31.59,EUR,31.59,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-11-02T19:08:58.000Z,2022-11-02T16:09:20.000Z
txn_0337c870a15e,2022-11-03,expense,9.47,EUR,9.47,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-11-03T12:13:35.000Z,2022-11-04T16:28:36.000Z
txn_f3a500357abc,2022-11-04,expense,42.31,EUR,42.31,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-11-04T19:29:09.000Z,2022-11-04T16:29:18.000Z
txn_0df644e115bd,2022-11-04,expense,7.99,EUR,7.99,acc_96db3930b996,cat_a9bb50547acd,,0,,,,2022-11-04T22:07:21.000Z,2022-11-04T19:07:41.000Z
txn_f9b7a8a7b122,2022-11-05,expense,61.89,EUR,61.89,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2022-11-05T13:06:23.000Z,2022-11-05T11:43:10.000Z
txn_fea7bbea564a,2022-11-05,income,200,EUR,200,acc_6095ddfb9f0d,,,0,,,← $ Binance,2022-11-05T13:04:41.000Z,2022-11-05T11:43:10.000Z
txn_a1c43fcc9b6e,2022-11-05,expense,40.28,EUR,40.28,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2022-11-05T13:58:20.000Z,2022-11-05T11:43:10.000Z
txn_eefea8894963,2022-11-08,transfer,200,EUR,200,acc_cc67f5c5a974,,acc_6095ddfb9f0d,200,EUR,,,2022-11-08T15:09:36.000Z,2022-11-08T13:25:29.000Z
txn_ca255d8f2caa,2022-11-08,expense,24.89,EUR,24.89,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-11-08T15:37:55.000Z,2022-11-08T20:50:35.000Z
txn_7ba980c79466,2022-11-08,expense,22.33,EUR,22.33,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-11-08T19:13:10.000Z,2022-11-08T16:13:20.000Z
txn_3645bb64cb7f,2022-11-09,income,31282.82,RUB,355.49,acc_1865128d98f4,cat_28aa83831563,,0,,,,2022-11-09T09:51:36.000Z,2022-11-09T06:51:54.000Z
txn_9d062df762d2,2022-11-09,expense,133.46,RUB,1.52,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ ТКО,2022-11-09T12:03:48.000Z,2022-11-09T09:04:14.000Z
txn_3e314fc1f740,2022-11-09,expense,1419.78,RUB,16.13,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ,2022-11-09T12:06:35.000Z,2022-11-09T09:06:50.000Z
txn_7a4b8528ee74,2022-11-10,transfer,1500,EUR,1500,acc_96db3930b996,,acc_9534a8989169,1500,EUR,,,2022-11-09T15:25:19.000Z,2022-11-14T12:08:44.000Z
txn_2fda52111f1b,2022-11-10,transfer,1469.89,EUR,1469.89,acc_96db3930b996,,acc_c9283d809e7a,1501.94,USD,,,2022-11-09T17:04:38.000Z,2022-12-14T12:36:12.000Z
txn_a100acf5318b,2022-11-14,income,2500,USD,0,acc_c9283d809e7a,,,0,,,← $ Binance,2022-11-14T12:57:24.000Z,2022-12-14T12:36:12.000Z
txn_56877b469c7f,2022-11-14,income,500,EUR,500,acc_9534a8989169,,,0,,,← $ Binance,2022-11-14T15:04:54.000Z,2022-11-14T12:06:37.000Z
txn_5b535fa0e0e8,2022-11-14,expense,48.65,EUR,48.65,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-11-14T19:45:35.000Z,2022-11-14T16:45:52.000Z
txn_dcf63141142a,2022-11-14,transfer,600,EUR,600,acc_53cbdd5e80a9,,acc_6095ddfb9f0d,600,EUR,,,2022-11-14T19:45:44.000Z,2022-11-14T16:45:52.000Z
txn_d13707bc09a0,2022-11-15,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2022-11-15T18:49:58.000Z,2022-11-15T15:50:07.000Z
txn_797a7ad71510,2022-11-17,income,211278.3,RUB,2400.89,acc_1865128d98f4,,,0,,,← ₽ Tinkoff Deposit,2022-11-17T09:19:30.000Z,2022-11-17T06:38:00.000Z
txn_7e645d0f5129,2022-11-17,expense,26.01,EUR,26.01,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-11-17T19:52:28.000Z,2022-11-17T16:52:31.000Z
txn_5f7a09342777,2022-11-18,expense,49.55,EUR,49.55,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-11-18T16:15:01.000Z,2022-11-18T13:15:06.000Z
txn_dd7e058a9c1e,2022-11-18,expense,35.08,EUR,35.08,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-11-18T19:29:43.000Z,2022-11-18T16:29:54.000Z
txn_da595bb64075,2022-11-21,expense,6,EUR,6,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2022-11-21T09:19:30.000Z,2022-11-21T09:11:18.000Z
txn_cbca57986fc9,2022-11-21,expense,191440,RUB,2175.45,acc_1865128d98f4,,,0,,,→ $ Binance,2022-11-21T19:18:34.000Z,2022-12-23T14:06:59.000Z
txn_b546a23ecb06,2022-11-22,income,26501.74,RUB,301.16,acc_72b12e885ea7,cat_4bedd3c4b3c0,,0,,,,2022-11-22T22:57:02.000Z,2022-11-22T19:57:02.000Z
txn_a350605ed5ac,2022-11-22,income,37057.47,RUB,421.11,acc_5406da8ff21c,cat_4bedd3c4b3c0,,0,,,,2022-11-22T22:57:03.000Z,2022-11-22T19:57:16.000Z
txn_8c2889785bd4,2022-11-24,expense,64.89,EUR,64.89,acc_96db3930b996,cat_130fd2da7254,,0,,,,2022-11-24T12:04:06.000Z,2022-11-24T16:40:20.000Z
txn_33970311ced9,2022-11-24,expense,44.03,EUR,44.03,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-11-24T18:47:43.000Z,2022-11-24T16:40:20.000Z
txn_961e9d2cd854,2022-11-24,expense,50.37,EUR,50.37,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-11-24T19:40:25.000Z,2022-11-24T16:40:30.000Z
txn_5c6b0f038496,2022-11-25,expense,5606,RUB,63.7,acc_1865128d98f4,cat_9d5d9a10d8cf,,0,,,,2022-11-25T13:24:50.000Z,2022-11-25T10:24:53.000Z
txn_323dff4a1aad,2022-11-26,expense,168.99,EUR,168.99,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2022-11-26T14:31:12.000Z,2022-11-26T11:41:44.000Z
txn_d433a2d9710d,2022-11-26,expense,2052,RUB,23.32,acc_1865128d98f4,cat_128b6697ec11,,0,,,,2022-11-27T00:19:34.000Z,2022-12-07T14:37:36.000Z
txn_930b577d9edd,2022-11-27,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2022-11-27T22:53:02.000Z,2022-11-27T19:53:07.000Z
txn_5bcb7e313c87,2022-11-29,expense,27.46,EUR,27.46,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-11-29T19:25:54.000Z,2022-11-29T16:26:00.000Z
txn_41b6fd8ecd5d,2022-11-30,expense,450,EUR,450,acc_6095ddfb9f0d,cat_4095f3c9b2be,,0,,,,2022-11-30T14:19:41.000Z,2022-11-30T11:20:38.000Z
txn_657d222bb2c2,2022-11-30,expense,109690.56,RUB,1246.48,acc_72b12e885ea7,,,0,,,→ $ Tinkoff Debit,2022-11-30T18:37:51.000Z,2022-11-30T15:37:57.000Z
txn_581cef46209c,2022-12-01,expense,390,EUR,390,acc_53cbdd5e80a9,cat_9d5d9a10d8cf,,0,,,,2022-12-01T11:32:26.000Z,2022-12-01T08:32:28.000Z
txn_eda40258fe03,2022-12-02,expense,26.55,EUR,26.55,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2022-12-02T19:41:06.000Z,2022-12-04T11:28:47.000Z
txn_1c64c1b8fbd8,2022-12-02,expense,60.49,EUR,60.49,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-12-02T19:40:51.000Z,2022-12-04T11:28:47.000Z
txn_e17acd81863b,2022-12-02,expense,55.49,EUR,55.49,acc_96db3930b996,cat_130fd2da7254,,0,,,,2022-12-02T20:08:37.000Z,2022-12-04T11:28:47.000Z
txn_e1c9e3023e46,2022-12-04,expense,18.32,EUR,18.32,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-12-04T14:28:54.000Z,2022-12-04T11:29:09.000Z
txn_739c4318aacd,2022-12-04,expense,22,EUR,22,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-12-04T14:29:04.000Z,2022-12-04T11:29:09.000Z
txn_4fcada4b0688,2022-12-05,expense,35,EUR,35,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2022-12-05T15:53:05.000Z,2022-12-05T18:38:14.000Z
txn_b29ca71f0877,2022-12-06,expense,6,EUR,6,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2022-12-06T11:50:06.000Z,2022-12-06T17:04:19.000Z
txn_e6b6243d8095,2022-12-06,expense,7.2,EUR,7.2,acc_96db3930b996,"cat_e7a80f49aaf2,cat_1b7d5726533a",,0,,,,2022-12-06T12:29:31.000Z,2022-12-06T17:04:19.000Z
txn_97df4ebbf11a,2022-12-06,expense,4.5,EUR,4.5,acc_6095ddfb9f0d,cat_d2626f412da7,,0,,,,2022-12-07T16:22:44.000Z,2022-12-07T13:22:46.000Z
txn_c793832e16ba,2022-12-07,expense,121.49,RUB,1.38,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ ТКО,2022-12-07T17:34:12.000Z,2022-12-07T14:34:15.000Z
txn_3bdbb990052a,2022-12-07,expense,1770.65,RUB,20.12,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ,2022-12-07T17:36:07.000Z,2022-12-07T14:36:17.000Z
txn_69ce1afcf5c9,2022-12-08,income,31282.82,RUB,355.49,acc_1865128d98f4,cat_28aa83831563,,0,,,,2022-12-08T10:10:43.000Z,2022-12-08T07:11:02.000Z
txn_8ed32ba67090,2022-12-08,expense,39.06,EUR,39.06,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-12-08T13:12:33.000Z,2022-12-08T10:12:38.000Z
txn_f6d3f984e16d,2022-12-09,expense,3.3,EUR,3.3,acc_96db3930b996,cat_d2626f412da7,,0,,,,2022-12-09T19:52:47.000Z,2022-12-09T16:52:49.000Z
txn_7fef9195cf8e,2022-12-10,expense,6000,RUB,68.18,acc_1865128d98f4,cat_9d5d9a10d8cf,,0,,,,2022-12-20T11:50:15.000Z,2022-12-20T08:50:18.000Z
txn_34e159a1289f,2022-12-11,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2022-12-11T13:32:36.000Z,2022-12-11T10:32:54.000Z
txn_511a77746fc5,2022-12-11,expense,31.56,EUR,31.56,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-12-11T20:19:21.000Z,2022-12-11T17:19:24.000Z
txn_e586e1dc87a3,2022-12-15,expense,65,EUR,65,acc_96db3930b996,cat_130fd2da7254,,0,,,,2022-12-15T13:10:12.000Z,2022-12-15T21:50:57.000Z
txn_2e63e9f09ab5,2022-12-15,expense,82.18,EUR,82.18,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2022-12-15T13:10:35.000Z,2022-12-15T21:50:57.000Z
txn_fd2a2000df78,2022-12-15,expense,3.3,EUR,3.3,acc_96db3930b996,cat_d2626f412da7,,0,,,,2022-12-15T18:56:45.000Z,2022-12-15T21:50:57.000Z
txn_2a4a35d0cfe0,2022-12-15,expense,19.5,EUR,19.5,acc_96db3930b996,cat_d2626f412da7,,0,,,,2022-12-15T18:56:59.000Z,2022-12-15T21:50:57.000Z
txn_247c33a9d820,2022-12-15,expense,15.9,EUR,15.9,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2022-12-16T00:51:12.000Z,2022-12-16T11:18:24.000Z
txn_5f838c3f8913,2022-12-16,expense,4.7,EUR,4.7,acc_96db3930b996,cat_babf88f32d20,,0,,,,2022-12-16T18:58:15.000Z,2022-12-17T19:27:16.000Z
txn_c0621ae75019,2022-12-17,expense,87.06,EUR,87.06,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2022-12-17T12:19:14.000Z,2022-12-17T19:27:16.000Z
txn_edce3d29912c,2022-12-17,expense,46.7,EUR,46.7,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2022-12-17T12:43:22.000Z,2022-12-17T19:27:16.000Z
txn_6ef7119caf92,2022-12-18,expense,62788.28,RUB,713.5,acc_1865128d98f4,cat_b4628fe4f5f3,,0,,,,2022-12-18T14:51:12.000Z,2022-12-18T11:51:22.000Z
txn_00822eba7194,2022-12-19,expense,6,EUR,6,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2022-12-19T20:47:38.000Z,2022-12-19T17:47:41.000Z
txn_cb8804dae22d,2022-12-19,income,262.87,RUB,2.99,acc_1865128d98f4,cat_4bedd3c4b3c0,,0,,,,2022-12-20T11:48:50.000Z,2022-12-20T08:49:00.000Z
txn_78be11906e52,2022-12-19,income,60,RUB,0.68,acc_1865128d98f4,cat_d943641d1ed7,,0,,,,2022-12-20T11:49:04.000Z,2022-12-20T08:49:20.000Z
txn_d7aaa042cf11,2022-12-20,expense,22.42,EUR,22.42,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-12-20T19:30:52.000Z,2022-12-20T16:30:55.000Z
txn_b362969877c7,2022-12-21,expense,3,EUR,3,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2022-12-21T11:05:33.000Z,2022-12-21T18:50:35.000Z
txn_a9aaeebdc116,2022-12-21,expense,1,EUR,1,acc_96db3930b996,cat_c13d88cb4cb0,,0,,,,2022-12-21T14:14:03.000Z,2022-12-21T18:50:35.000Z
txn_96b0e7392d7c,2022-12-21,expense,3.3,EUR,3.3,acc_96db3930b996,cat_d2626f412da7,,0,,,,2022-12-21T17:21:06.000Z,2022-12-21T18:50:35.000Z
txn_a54a2414bbd5,2022-12-21,expense,7.84,EUR,7.84,acc_96db3930b996,cat_130fd2da7254,,0,,,,2022-12-21T17:44:54.000Z,2022-12-21T18:51:10.000Z
txn_93fb3185b9d9,2022-12-21,expense,34,EUR,34,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2022-12-21T17:10:40.000Z,2022-12-21T18:50:35.000Z
txn_6ef2563a9ffe,2022-12-21,expense,15.9,EUR,15.9,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2022-12-21T20:17:12.000Z,2022-12-21T18:50:35.000Z
txn_cd3e06488219,2022-12-21,income,1000,EUR,1000,acc_6095ddfb9f0d,,,0,,,← $ Binance,2022-12-23T17:06:34.000Z,2022-12-23T14:06:59.000Z
txn_c557e2c09962,2022-12-22,income,139,EUR,139,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2022-12-22T10:03:13.000Z,2022-12-22T09:38:15.000Z
txn_345b7d9310f1,2022-12-22,expense,46.95,EUR,46.95,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2022-12-22T11:36:36.000Z,2022-12-22T09:38:15.000Z
txn_d1c884e4d5a4,2022-12-22,expense,94.72,EUR,94.72,acc_96db3930b996,cat_130fd2da7254,,0,,,,2022-12-22T12:14:27.000Z,2022-12-22T09:38:15.000Z
txn_06c72703a1ff,2022-12-22,income,31282.82,RUB,355.49,acc_1865128d98f4,cat_28aa83831563,,0,,,,2022-12-22T12:38:21.000Z,2022-12-22T09:38:25.000Z
txn_64ff68920614,2022-12-22,expense,8.53,EUR,8.53,acc_96db3930b996,cat_130fd2da7254,,0,,,,2022-12-22T19:35:48.000Z,2022-12-22T16:35:58.000Z
txn_8a03c4d8c85c,2022-12-23,expense,19,EUR,19,acc_96db3930b996,cat_d2626f412da7,,0,,,,2022-12-23T19:34:07.000Z,2022-12-24T10:37:01.000Z
txn_9267a28276f6,2022-12-26,expense,31.81,EUR,31.81,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2022-12-26T19:34:23.000Z,2022-12-26T16:34:26.000Z
txn_4dbd87b41c14,2022-12-27,expense,28.96,EUR,28.96,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-01-05T00:04:04.000Z,2023-01-04T21:06:25.000Z
txn_b6f7b050fccb,2022-12-28,expense,46,EUR,46,acc_6095ddfb9f0d,"cat_e7a80f49aaf2,cat_1b7d5726533a",,0,,,,2022-12-28T12:32:13.000Z,2022-12-28T12:19:55.000Z
txn_0e8b6505e6be,2022-12-28,expense,42.8,EUR,42.8,acc_96db3930b996,"cat_e7a80f49aaf2,cat_1b7d5726533a",,0,,,,2022-12-28T15:19:56.000Z,2022-12-28T12:20:11.000Z
txn_5b4a5912ae64,2022-12-28,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2022-12-29T00:02:58.000Z,2022-12-28T21:03:00.000Z
txn_08279a955b2b,2022-12-29,expense,77.76,EUR,77.76,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-01-05T00:04:18.000Z,2023-01-04T21:06:25.000Z
txn_3ee298de2b6c,2022-12-30,expense,6,EUR,6,acc_6095ddfb9f0d,"cat_9d5d9a10d8cf,cat_1b7d5726533a",,0,,,,2022-12-30T15:19:18.000Z,2022-12-30T12:19:25.000Z
txn_3d93117eaa5b,2022-12-30,income,0.02,EUR,0.02,acc_53cbdd5e80a9,cat_d943641d1ed7,,0,,,,2023-01-04T23:36:01.000Z,2023-01-04T20:36:06.000Z
txn_cfcfc2a9e5e5,2022-12-30,expense,13.24,EUR,13.24,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-01-05T00:04:29.000Z,2023-01-04T21:06:25.000Z
txn_92fcd2de0b8a,2023-01-01,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2023-01-02T00:22:37.000Z,2023-01-01T21:22:43.000Z
txn_5167bfbb078d,2023-01-02,expense,1.5,EUR,1.5,acc_96db3930b996,cat_d2626f412da7,,0,,,,2023-01-02T19:30:48.000Z,2023-01-02T17:16:21.000Z
txn_8bd0de2e2af9,2023-01-02,expense,11.43,EUR,11.43,acc_96db3930b996,cat_130fd2da7254,,0,,,,2023-01-02T20:15:51.000Z,2023-01-02T17:16:21.000Z
txn_21e27ca89906,2023-01-03,expense,23.1,EUR,23.1,acc_96db3930b996,"cat_e7a80f49aaf2,cat_1b7d5726533a",,0,,,,2023-01-03T12:09:02.000Z,2023-01-03T19:32:59.000Z
txn_69c6f10a02a4,2023-01-04,expense,3,EUR,3,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2023-01-04T12:26:53.000Z,2023-01-04T09:26:54.000Z
txn_02e87e2b3bff,2023-01-04,expense,60.57,EUR,60.57,acc_96db3930b996,cat_130fd2da7254,,0,,,,2023-01-04T15:52:45.000Z,2023-01-04T12:52:56.000Z
txn_18c049083dc2,2023-01-04,expense,39,EUR,39,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2023-01-04T23:33:52.000Z,2023-01-04T20:34:30.000Z
txn_77154233677f,2023-01-05,expense,0.6,EUR,0.6,acc_96db3930b996,cat_c13d88cb4cb0,,0,,,,2023-01-05T12:39:11.000Z,2023-01-05T09:39:16.000Z
txn_3cb658c287e4,2023-01-06,expense,94.82,EUR,94.82,acc_96db3930b996,cat_c13d88cb4cb0,,0,,,,2023-01-06T12:43:56.000Z,2023-01-09T09:30:44.000Z
txn_d7d36d61746e,2023-01-06,expense,46.24,EUR,46.24,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-01-06T20:39:58.000Z,2023-01-06T17:40:01.000Z
txn_1878bec0ecf9,2023-01-06,expense,69,EUR,69,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-01-09T12:23:35.000Z,2023-01-09T09:30:44.000Z
txn_3560be7f8e46,2023-01-07,expense,55.47,EUR,55.47,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-01-07T17:13:18.000Z,2023-01-09T09:30:44.000Z
txn_6074d7c84741,2023-01-07,expense,17,EUR,17,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-01-08T18:05:57.000Z,2023-01-08T15:07:17.000Z
txn_53562d79f723,2023-01-07,expense,3,EUR,3,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-01-08T18:06:06.000Z,2023-01-09T09:30:44.000Z
txn_e36e15347a08,2023-01-07,expense,37.67,EUR,37.67,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-01-09T12:24:34.000Z,2023-01-09T09:30:44.000Z
txn_d795a7f7ee45,2023-01-08,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2023-01-08T16:52:31.000Z,2023-01-08T13:52:36.000Z
txn_e6400cef54d2,2023-01-08,income,35,EUR,35,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-01-08T18:06:51.000Z,2023-01-09T09:30:44.000Z
txn_2d3726a9da34,2023-01-09,transfer,22800,RUB,259.09,acc_1865128d98f4,,acc_53cbdd5e80a9,300,EUR,,300 по 76,2023-01-09T18:39:43.000Z,2023-03-10T07:04:51.000Z
txn_4b4397150359,2023-01-10,expense,35.27,EUR,35.27,acc_96db3930b996,cat_130fd2da7254,,0,,,,2023-01-10T09:01:10.000Z,2023-01-10T10:18:20.000Z
txn_4fdfdaa13a96,2023-01-10,expense,68.3,EUR,68.3,acc_53cbdd5e80a9,cat_d2626f412da7,,0,,,,2023-01-10T13:18:30.000Z,2023-01-10T10:18:55.000Z
txn_807b18d2ba5e,2023-01-10,expense,132.43,RUB,1.5,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ ТКО,2023-01-13T10:10:58.000Z,2023-01-13T07:11:21.000Z
txn_58a15246e653,2023-01-10,expense,2207.07,RUB,25.08,acc_1865128d98f4,cat_cd2158f023ff,,0,,,ЖКХ,2023-01-13T10:11:27.000Z,2023-01-13T07:11:30.000Z
txn_e273e07e4020,2023-01-11,expense,55.83,EUR,55.83,acc_96db3930b996,cat_c13d88cb4cb0,,0,,,,2023-01-11T16:11:56.000Z,2023-01-11T14:08:54.000Z
txn_c5ee3198606d,2023-01-11,expense,51.64,EUR,51.64,acc_96db3930b996,cat_130fd2da7254,,0,,,,2023-01-11T16:12:04.000Z,2023-01-11T14:08:54.000Z
txn_f9b047789c83,2023-01-13,expense,3.94,EUR,3.94,acc_cc67f5c5a974,cat_bf4e28785ab0,,0,,,,2023-01-16T17:33:11.000Z,2023-01-16T14:33:13.000Z
txn_9f62192f3572,2023-01-16,expense,34.03,EUR,34.03,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-01-16T15:55:34.000Z,2023-01-16T12:55:37.000Z
txn_e8777aefbbaa,2023-01-16,expense,10,EUR,10,acc_53cbdd5e80a9,cat_f6eff9e0848e,,0,,,,2023-01-16T17:19:58.000Z,2023-01-16T14:20:00.000Z
txn_0923aff2680d,2023-01-16,expense,17,EUR,17,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-01-16T17:32:37.000Z,2023-01-16T14:32:39.000Z
txn_f4e1c51b461d,2023-01-17,expense,3,EUR,3,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2023-01-17T12:27:52.000Z,2023-01-17T09:27:55.000Z
txn_cd851fb2ed89,2023-01-17,expense,160,EUR,160,acc_53cbdd5e80a9,cat_f879cc82979f,,0,,,,2023-01-18T09:18:50.000Z,2023-01-20T12:28:55.000Z
txn_583827517f1f,2023-01-18,expense,6,EUR,6,acc_53cbdd5e80a9,cat_7b334b726036,,0,,,,2023-01-18T09:18:21.000Z,2023-01-20T12:28:55.000Z
txn_757bdb305643,2023-01-18,expense,10,EUR,10,acc_96db3930b996,cat_f879cc82979f,,0,,,,2023-01-18T10:10:04.000Z,2023-01-20T12:28:55.000Z
txn_dccd1432c773,2023-01-18,expense,10.65,EUR,10.65,acc_96db3930b996,cat_d2626f412da7,,0,,,,2023-01-18T11:15:48.000Z,2023-01-20T12:28:55.000Z
txn_b9ff89fb8344,2023-01-18,expense,10,EUR,10,acc_96db3930b996,"cat_e7a80f49aaf2,cat_1b7d5726533a",,0,,,,2023-01-18T12:15:11.000Z,2023-01-20T12:28:55.000Z
txn_820288c2e1b9,2023-01-18,expense,6,EUR,6,acc_96db3930b996,cat_f879cc82979f,,0,,,,2023-01-18T13:01:38.000Z,2023-01-20T12:28:55.000Z
txn_0b83ece89c9d,2023-01-19,expense,5.9,EUR,5.9,acc_96db3930b996,cat_d2626f412da7,,0,,,,2023-01-19T13:23:21.000Z,2025-02-28T21:44:08.000Z
txn_923aa019e71a,2023-01-19,expense,21,EUR,21,acc_cc67f5c5a974,cat_d2626f412da7,,0,,,,2023-01-23T11:03:09.000Z,2023-01-23T08:03:12.000Z
txn_1487293c50f3,2023-01-19,expense,44.34,EUR,44.34,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-01-23T11:03:24.000Z,2023-01-23T08:03:26.000Z
txn_437973bb0a3a,2023-01-19,expense,22.3,EUR,22.3,acc_cc67f5c5a974,cat_c13d88cb4cb0,,0,,,,2023-01-23T11:03:40.000Z,2023-01-23T08:03:43.000Z
txn_f92c6aa7ca0d,2023-01-19,expense,36.32,EUR,36.32,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-01-23T11:03:53.000Z,2023-01-23T08:03:57.000Z
txn_de5d1921f8d5,2023-01-20,income,0.83,EUR,0.83,acc_cc67f5c5a974,cat_d943641d1ed7,,0,,,,2023-01-21T10:46:17.000Z,2023-01-21T07:46:20.000Z
txn_222a7139b1db,2023-01-20,expense,33.57,EUR,33.57,acc_cc67f5c5a974,cat_130fd2da7254,,0,,,,2023-01-23T11:01:35.000Z,2023-01-23T08:01:40.000Z
