zm_dump_2011,1780999454,,,"4,0",


date,categoryName,payee,comment,outcomeAccountName,outcome,outcomeCurrencyShortTitle,incomeAccountName,income,incomeCurrencyShortTitle,createdDate,changedDate
2015-11-17,"Things / Presents",,,"₽ Tinkoff Debit","1500,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-11-18,"Life / Study",,,,,,"₽ Tinkoff Debit","300,00",RUB,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-11-20,"Food & Drink / Groceries",DIXY,,"Home credit","1583,13",RUB,,,,"2015-12-11 18:40:59","2015-12-11 15:41:01"
2015-11-20,"Payments / Transport",METRO.SPB.RU,,"Home credit","300,00",RUB,,,,"2015-12-11 18:41:00","2015-12-11 15:41:01"
2015-11-22,"Things / Presents",,,"₽ Tinkoff Debit","1500,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-11-22,"Payments / Connection",,,"₽ Tinkoff Debit","300,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-11-22,"Payments / Connection",,,"₽ Tinkoff Debit","300,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-11-22,"Finances / Cashback",,,,,,"₽ Tinkoff Debit","3,00",RUB,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-11-22,"Finances / Profits",,,,,,"₽ Tinkoff Debit","398,82",RUB,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-11-23,,,,"₽ Tinkoff Debit","50000,00",RUB,"BRS Classic","50000,00",RUB,"2015-12-11 17:00:21","2015-12-11 14:19:22"
2015-11-24,,,,"₽ Tinkoff Debit","35000,00",RUB,"BRS Classic","35000,00",RUB,"2015-12-11 17:00:21","2015-12-11 14:19:31"
2015-11-24,,,,"BRS Classic","45000,00",RUB,"₽ Tinkoff Debit","45000,00",RUB,"2015-12-11 17:00:21","2015-12-11 14:19:41"
2015-11-24,"Food & Drink / Cafe","""ROCK STAR CAFE""",,"Home credit","1310,00",RUB,,,,"2015-12-11 18:40:50","2015-12-11 15:42:12"
2015-11-25,"Finances / Profits",,,,,,"₽ Tinkoff Debit","169663,90",RUB,"2015-12-11 17:00:21","2015-12-15 04:07:25"
2015-11-25,,,,"₽ Tinkoff Debit","15000,00",RUB,"BRS Classic","15000,00",RUB,"2015-12-11 17:00:21","2015-12-11 14:19:53"
2015-11-25,"Finances / Profits",,,"BRS Classic","2604,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-11-25,"Food & Drink / Cafe",,,"₽ Cash","45,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-11-25,"Body / Health","SISTEMA ZDOROVYA",,"Home credit","3230,00",RUB,,,,"2015-12-11 18:40:46","2015-12-11 15:42:01"
2015-11-26,"Things / Presents",,,,,,"₽ Tinkoff Debit","3000,00",RUB,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-11-26,"Payments / Transport",,,"₽ Tinkoff Debit","300,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-11-26,"Food & Drink / Cafe",,,"₽ Cash","90,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-11-26,"Things / Stuff",PREDLOG,,"Home credit","781,00",RUB,,,,"2015-12-11 18:31:19","2015-12-11 15:33:33"
2015-11-27,"Food & Drink / Cafe",,,"₽ Cash","170,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-11-27,,,,"₽ Tinkoff Debit","3500,00",RUB,"₽ Cash","3500,00",RUB,"2015-12-11 17:00:21","2015-12-11 14:20:14"
2015-11-27,"Food & Drink / Cafe",SUSHI-WOK,,"Home credit","989,00",RUB,,,,"2015-12-11 18:31:17","2015-12-11 15:31:19"
2015-11-28,"Finances / Cashback",,,,,,"Home credit","478,38",RUB,"2015-12-11 18:40:40","2015-12-11 15:41:37"
2015-11-29,"Things / Presents",,,"₽ Tinkoff Debit","1500,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-11-30,"Finances / Salary",,,,,,"₽ Tinkoff Debit","10000,00",RUB,"2015-12-11 17:00:21","2016-03-06 15:43:54"
2015-12-02,"Food & Drink / Cafe",,,"₽ Cash","90,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-12-02,"Things / Presents",,,"₽ Cash","1500,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-12-02,"Payments / Connection",HCFB,,"Home credit","300,00",RUB,,,,"2015-12-11 18:31:08","2015-12-11 15:33:06"
2015-12-03,,,"КК Хомяк","₽ Tinkoff Debit","19000,00",RUB,"Home credit","19000,00",RUB,"2015-12-11 17:00:21","2017-07-27 20:31:07"
2015-12-03,"Food & Drink / Cafe","STARSKY GRILL & BURGERS",,"Home credit","340,00",RUB,,,,"2015-12-11 18:31:05","2015-12-11 15:32:45"
2015-12-04,"Food & Drink / Groceries",,,"₽ Cash","230,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-12-04,"Food & Drink / Cafe",,,"₽ Cash","40,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-12-05,"Food & Drink / Cafe",,,"₽ Cash","1000,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-12-06,"Things / Presents",,,"₽ Tinkoff Debit","1500,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-12-06,"Payments / Transport",METRO.SPB.RU,,"Home credit","300,00",RUB,,,,"2015-12-11 18:30:56","2015-12-11 15:30:57"
2015-12-08,"Life / Hobby",,,"₽ Cash","3500,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-12-08,"Body / Clothes",,,"₽ Cash","350,00",RUB,,,,"2015-12-11 17:00:21","2015-12-11 14:00:21"
2015-12-08,,,,"₽ Tinkoff Debit","3500,00",RUB,"₽ Cash","3500,00",RUB,"2015-12-11 17:00:21","2015-12-11 14:21:09"
2015-12-09,"Food & Drink / Groceries",DIXY,,"Home credit","787,80",RUB,,,,"2015-12-11 18:30:50","2015-12-11 15:32:25"
2015-12-10,"Body / Pharmacy","MAGAZIN SKARLETT",,"Home credit","182,00",RUB,,,,"2015-12-11 17:50:45","2015-12-11 14:50:46"
2015-12-10,"Finances / Profits",,,,,,"QB Middle","683,77",USD,"2016-01-11 14:12:56","2016-01-14 07:37:09"
2015-12-12,"Food & Drink / Cafe",,,"₽ Cash","45,00",RUB,,,,"2015-12-12 09:59:50","2015-12-15 04:07:25"
2015-12-12,"Things / Electronics",ROBOKASSA_SOFTWARE,,"Home credit","1249,00",RUB,,,,"2015-12-12 10:40:59","2015-12-15 04:07:25"
2015-12-12,"Payments / Transport",,,"₽ Cash","50,00",RUB,,,,"2015-12-16 12:10:55","2015-12-16 18:00:18"
2015-12-13,"Things / Presents",,,"₽ Tinkoff Debit","1500,00",RUB,,,,"2015-12-14 00:17:46","2015-12-15 04:07:25"
2015-12-14,"Payments / Transport",METRO.SPB.RU,,"Home credit","500,00",RUB,,,,"2015-12-14 18:58:02","2015-12-18 16:28:47"
2015-12-14,"Food & Drink / Cafe","GRIZLI BAR PIONERSKAYA",,"Home credit","932,00",RUB,,,,"2015-12-14 22:30:48","2015-12-18 16:28:47"
2015-12-16,,,"Погасить сити","₽ Tinkoff Debit","11427,00",RUB,"Citi credit 2","11427,00",RUB,"2015-12-16 10:51:49","2015-12-16 17:00:40"
2015-12-17,"Food & Drink / Cafe",,,"₽ Cash","90,00",RUB,,,,"2015-12-17 14:31:11","2015-12-18 16:28:47"
2015-12-17,"Finances / Salary",,,,,,"₽ Tinkoff Debit","38037,77",RUB,"2015-12-17 18:55:32","2016-03-06 15:43:54"
2015-12-18,,,,"₽ Tinkoff Debit","100000,00",RUB,"BRS Online","100000,00",RUB,"2015-12-18 08:11:21","2015-12-18 16:28:47"
2015-12-19,"Things / Presents",,,"₽ Tinkoff Debit","1030,00",RUB,,,,"2015-12-19 14:23:45","2015-12-20 18:05:26"
2015-12-19,"Finances / Profits",,,,,,"₽ Tinkoff Debit","1082,11",RUB,"2015-12-21 08:57:30","2015-12-21 16:36:24"
2015-12-19,"Finances / Cashback",,,,,,"₽ Tinkoff Debit","3,00",RUB,"2015-12-21 19:36:44","2015-12-21 16:36:44"
2015-12-21,"Things / Presents",,,"₽ Tinkoff Debit","1500,00",RUB,,,,"2015-12-21 11:44:02","2015-12-21 15:35:02"
2015-12-21,"Food & Drink / Groceries",DIXY,,"Home credit","682,00",RUB,,,,"2015-12-21 19:05:49","2015-12-21 16:35:02"
2015-12-21,"Food & Drink / Cafe",,,"₽ Cash","45,00",RUB,,,,"2015-12-21 09:42:05","2015-12-21 16:38:07"
2015-12-23,"Body / Health","APTEKA PERVAYA POMOSHCH",,"Home credit","165,00",RUB,,,,"2015-12-23 12:47:33","2015-12-24 21:15:42"
2015-12-23,"Food & Drink / Groceries","SUPERMARKET NORMA",,"Home credit","368,50",RUB,,,,"2015-12-23 12:47:34","2015-12-24 21:15:42"
2015-12-23,"Life / Recreation",YM*Innova,,"Home credit","446,00",RUB,,,,"2015-12-23 13:46:23","2015-12-24 21:15:42"
2015-12-24,"Life / Recreation",STEAMGAMES.COM,,"Home credit","150,20",RUB,,,,"2015-12-24 23:05:33","2016-01-05 20:32:48"
2015-12-24,"Life / Recreation",STEAMGAMES.COM,,"Home credit","763,77",RUB,,,,"2015-12-25 00:21:23","2016-01-05 20:32:48"
2015-12-25,"Payments / Apartment",,Ипотека,"₽ Tinkoff Debit","10271,32",RUB,,,,"2015-12-25 09:58:37","2015-12-25 06:58:37"
2015-12-25,"Food & Drink / Groceries",DIXY,,"Home credit","778,10",RUB,,,,"2015-12-25 18:28:07","2015-12-26 19:10:12"
2015-12-27,"Things / Stuff",iBank.WebMoney,,"₽ Tinkoff Debit","515,00",RUB,,,,"2015-12-27 01:01:01","2015-12-27 12:21:12"
2015-12-29,"Things / Presents",,,"₽ Tinkoff Debit","3000,00",RUB,,,,"2015-12-29 11:08:16","2015-12-30 22:37:28"
2015-12-30,,,"КК Хомяк","₽ Tinkoff Debit","8413,00",RUB,"Home credit","8413,00",RUB,"2015-12-30 09:43:55","2017-07-27 20:31:15"
2015-12-30,"Finances / Cashback",,,,,,"Home credit","527,04",RUB,"2015-12-30 10:01:02","2015-12-30 22:37:28"
2015-12-30,"Finances / Salary",,,,,,"₽ Tinkoff Debit","10000,00",RUB,"2015-12-30 17:26:26","2016-03-06 15:43:54"
2015-12-30,"Things / Presents","MORE CHAYA_STACHEK",,"Home credit","4515,00",RUB,,,,"2015-12-30 18:17:22","2015-12-30 22:37:28"
2015-12-30,"Life / Hobby","IP BYKOVSKIY B.V.",,"Home credit","224,00",RUB,,,,"2015-12-30 18:34:59","2015-12-30 22:37:28"
2015-12-31,"Life / Recreation",STEAMGAMES.COM,,"Home credit","1987,90",RUB,,,,"2015-12-31 02:36:54","2016-01-07 11:37:11"
2015-12-31,,,"КК Хомяк","₽ Tinkoff Debit","6200,00",RUB,"Home credit","6200,00",RUB,"2015-12-31 10:03:32","2017-07-27 20:31:21"
2015-12-31,"Payments / Connection",DOMRU_INTERZET,,"Home credit","155,00",RUB,,,,"2015-12-31 13:27:15","2015-12-31 10:27:32"
2015-12-31,"Things / Presents",STEAMGAMES.COM,,"Home credit","259,10",RUB,,,,"2015-12-31 22:10:31","2016-01-07 11:36:34"
2015-12-31,"Finances / Profits",,,,,,"QB Middle","374,24",USD,"2016-01-14 10:33:09","2016-01-14 07:37:09"
2016-01-02,"Payments / Connection",HCFB,,"Home credit","300,00",RUB,,,,"2016-01-02 02:32:10","2016-01-03 18:26:07"
2016-01-02,"Life / Recreation",,,"₽ Tinkoff Debit","1006,00",RUB,,,,"2016-01-03 21:26:52","2016-01-03 18:26:52"
2016-01-03,"Life / Recreation",STEAMGAMES.COM,,"Home credit","892,94",RUB,,,,"2016-01-03 21:26:09","2016-01-07 11:35:57"
2016-01-05,"Food & Drink / Cafe",,,"₽ Tinkoff Debit","1431,00",RUB,,,,"2016-01-06 00:32:57","2016-01-05 22:36:42"
2016-01-09,"Things / Presents",KARUSEL,,"Home credit","378,00",RUB,,,,"2016-01-09 15:58:41","2016-01-13 19:49:48"
2016-01-09,"Payments / Transport",,,"₽ Tinkoff Debit","300,00",RUB,,,,"2016-01-14 02:42:31","2016-01-13 23:42:34"
2016-01-11,"Food & Drink / Cafe","""ALKHIMIK"" CAFE",,"Home credit","1430,00",RUB,,,,"2016-01-11 23:48:31","2016-01-13 19:49:48"
2016-01-12,,,,"₽ Tinkoff Debit","3500,00",RUB,"₽ Cash","3500,00",RUB,"2016-01-12 09:39:29","2016-01-13 19:49:48"
2016-01-12,"Food & Drink / Cafe",,,"₽ Cash","90,00",RUB,,,,"2016-01-12 10:13:48","2016-01-13 19:49:48"
2016-01-12,,"Chirova Ekaterina",,Долги,"10000,00",EUR,"₽ Tinkoff Debit","10000,00",RUB,"2016-01-12 21:44:19","2017-05-24 16:31:04"
2016-01-13,"Finances / Profits",,,"BRS Classic","1278,99",RUB,,,,"2016-01-13 10:40:41","2016-01-13 19:49:48"
2016-01-13,,,,"₽ Tinkoff Debit","48882,99",RUB,"BRS Classic","48882,99",RUB,"2016-01-13 10:42:06","2016-01-13 19:49:48"
2016-01-13,"Food & Drink / Groceries",DIXY,,"Home credit","844,90",RUB,,,,"2016-01-13 23:09:44","2016-01-13 20:49:48"
2016-01-14,,,"Погасить сити","₽ Tinkoff Debit","11427,00",RUB,"Citi credit 2","11427,00",RUB,"2016-01-14 10:28:46","2016-01-14 06:29:53"
2016-01-15,"Things / Presents",,,,,,"₽ Cash","5000,00",RUB,"2016-01-15 10:02:58","2016-01-15 07:02:58"
2016-01-15,"Things / Presents","UNIVERSAM IDEYA",,"Home credit","234,50",RUB,,,,"2016-01-15 19:36:05","2016-01-16 14:31:16"
2016-01-15,"Payments / Transport",,,"₽ Cash","30,00",RUB,,,,"2016-01-15 22:16:37","2016-01-15 19:16:37"
2016-01-15,"Payments / Transport",,,"₽ Tinkoff Debit","500,00",RUB,,,,"2016-01-15 22:16:46","2016-01-16 14:31:16"
2016-01-16,"Finances / Salary",,,,,,"₽ Tinkoff Debit","35272,19",RUB,"2016-01-16 01:54:00","2016-03-06 15:43:54"
2016-01-16,,"Chirova Ekaterina",,"₽ Tinkoff Debit","10000,00",RUB,Долги,"10000,00",EUR,"2016-01-16 18:29:44","2017-05-24 16:31:04"
2016-01-16,"Finances / Profits",,,"₽ Tinkoff Debit","10,00",RUB,,,,"2016-03-07 17:18:43","2016-03-19 21:56:11"
2016-01-17,"Food & Drink / Groceries","SUPERMARKET SEMYA",,"Home credit","637,50",RUB,,,,"2016-01-17 17:05:02","2016-01-18 11:32:21"
2016-01-18,"Food & Drink / Cafe",,,"₽ Cash","90,00",RUB,,,,"2016-01-18 20:05:13","2016-01-18 17:05:18"
2016-01-20,"Food & Drink / Cafe",,,"₽ Cash","90,00",RUB,,,,"2016-01-20 14:49:06","2016-01-21 15:27:51"
2016-01-20,"Finances / Profits",,,,,,"₽ Tinkoff Debit","579,38",RUB,"2016-01-20 19:51:01","2016-01-21 15:27:51"
2016-01-20,"Finances / Cashback",,,,,,"₽ Tinkoff Debit","104,00",RUB,"2016-01-20 19:54:12","2016-01-21 15:27:51"
2016-01-20,"Payments / Transport",,,"₽ Tinkoff Debit","500,00",RUB,,,,"2016-01-20 19:54:59","2016-01-21 15:27:51"
2016-01-20,"Life / Recreation",,,"₽ Cash","1400,00",RUB,,,,"2016-01-20 19:55:10","2016-01-21 15:27:51"
2016-01-21,"Food & Drink / Cafe",,,"₽ Cash","45,00",RUB,,,,"2016-01-21 10:09:16","2016-01-21 15:27:51"
2016-01-21,"Food & Drink / Groceries","""SLADOSTI RADOSTI""",,"Home credit","282,00",RUB,,,,"2016-01-21 19:27:55","2016-01-21 17:03:21"
2016-01-22,"Food & Drink / Cafe",,,"₽ Cash","45,00",RUB,,,,"2016-01-22 11:29:03","2016-01-23 10:57:01"
2016-01-23,"Food & Drink / Cafe",,,"₽ Cash","1500,00",RUB,,,,"2016-01-24 17:37:47","2016-01-24 14:37:45"
2016-01-24,"Food & Drink / Groceries",,,"₽ Cash","473,00",RUB,,,,"2016-01-25 09:41:09","2016-01-25 06:41:30"
2016-01-25,"Food & Drink / Cafe",,,"₽ Cash","45,00",RUB,,,,"2016-01-25 09:41:41","2016-01-25 06:41:41"
2016-01-25,"Food & Drink / Groceries",NAREZNOY,,"Home credit","55,00",RUB,,,,"2016-01-25 19:33:04","2016-01-25 16:56:46"
2016-01-25,"Food & Drink / Groceries",,,"₽ Cash","381,00",RUB,,,,"2016-01-25 21:31:03","2016-01-25 18:30:55"
2016-01-25,Life,,,"Citi credit 3","851220,19",RUB,,,,"2016-02-03 10:02:23","2020-06-13 10:59:23"
2016-01-27,"Payments / Apartment",,,"₽ Tinkoff Debit","10271,32",RUB,,,,"2016-01-27 08:18:39","2016-02-01 21:10:09"
2016-01-27,"Food & Drink / Groceries",,,"₽ Cash","200,00",RUB,,,,"2016-01-29 19:59:22","2016-01-29 16:59:18"
2016-01-28,,,,"₽ Cash","3000,00",RUB,"₽ Tinkoff Debit","3000,00",RUB,"2016-01-28 19:27:11","2016-01-29 15:54:59"
2016-01-28,"Food & Drink / Groceries",,,"₽ Cash","312,00",RUB,,,,"2016-01-28 20:05:50","2016-01-29 15:54:59"
2016-01-29,"Payments / Transport",,,"₽ Tinkoff Debit","300,00",RUB,,,,"2016-01-29 19:55:00","2016-01-29 16:54:56"
2016-01-31,"Life / Recreation",,,"₽ Tinkoff Debit","999,00",RUB,,,,"2016-01-31 20:43:29","2016-02-01 21:10:09"
2016-01-31,"Life / Hobby",,,"₽ Cash","100,00",RUB,,,,"2016-01-31 20:43:53","2016-02-01 21:10:09"
2016-02-01,"Food & Drink / Cafe",,,"₽ Cash","90,00",RUB,,,,"2016-02-01 12:05:43","2016-02-01 21:10:09"
2016-02-01,"Finances / Salary",,,,,,"₽ Tinkoff Debit","10000,00",RUB,"2016-02-01 17:54:19","2016-03-06 15:43:54"
2016-02-01,,,,"₽ Tinkoff Debit","1080,47",RUB,"BRS Classic","1080,47",RUB,"2016-02-01 18:42:56","2016-02-01 21:10:09"
2016-02-01,"Finances / Profits",,,"BRS Classic","1080,47",RUB,,,,"2016-02-01 18:44:23","2016-02-01 21:10:09"
2016-02-01,"Payments / Connection",DOMRU_INTERZET,,"Home credit","300,00",RUB,,,,"2016-02-01 21:25:26","2016-02-01 21:10:09"
2016-02-02,"Payments / Connection",HCFB,,"Home credit","300,00",RUB,,,,"2016-02-02 08:37:26","2016-02-07 15:45:08"
2016-02-02,"Body / Clothes",TVOE,,"Home credit","1397,00",RUB,,,,"2016-02-02 20:50:03","2016-02-07 15:45:08"
2016-02-03,,,"КК Хомяк","₽ Tinkoff Debit","5555,00",RUB,"Home credit","5555,00",RUB,"2016-02-03 09:25:26","2017-07-27 20:29:57"
2016-02-03,Life,,,,,,"₽ Tinkoff Debit","139990,00",RUB,"2016-02-03 10:40:22","2020-06-13 10:59:23"
2016-02-03,"Things / Electronics",,,"₽ Tinkoff Debit","59600,00",RUB,,,,"2016-02-03 11:43:30","2016-02-07 15:45:08"
2016-02-03,"Food & Drink / Groceries",DIXY,,"Home credit","635,40",RUB,,,,"2016-02-03 19:22:50","2016-02-07 15:45:08"
2016-02-04,"Food & Drink / Cafe",,,"₽ Cash","100,00",RUB,,,,"2016-02-04 10:02:22","2016-02-07 15:45:08"
2016-02-04,"Food & Drink / Cafe","""ROCK STAR CAFE""",,"Home credit","2550,00",RUB,,,,"2016-02-04 23:26:10","2016-02-07 15:45:08"
2016-02-04,"Food & Drink / Cafe",,,,,,"₽ Cash","1000,00",RUB,"2016-02-04 23:33:03","2016-02-07 15:45:08"
2016-02-04,"Payments / Transport",,,"₽ Tinkoff Debit","300,00",RUB,,,,"2016-02-05 09:27:51","2016-02-07 15:45:08"
2016-02-05,"Food & Drink / Cafe",,,"₽ Cash","95,00",RUB,,,,"2016-02-05 12:19:34","2016-02-09 18:03:41"
2016-02-06,"Finances / Cashback",,,,,,"Home credit","477,87",RUB,"2016-02-06 15:29:12","2016-02-06 12:29:12"
2016-02-06,"Things / Electronics",,,,,,"₽ Tinkoff Debit","59600,00",RUB,"2016-02-06 22:27:43","2016-02-07 15:45:08"
2016-02-09,,"Ксения Громова","Кредит на 3 года. 150 тыщ под 19%.","₽ Tinkoff Debit","150000,00",RUB,Долги,"150000,00",EUR,"2016-02-09 13:46:27","2016-02-09 18:03:41"
2016-02-09,"Life / Recreation",,,"₽ Tinkoff Debit","9580,00",RUB,,,,"2016-02-09 13:50:22","2016-02-09 18:03:41"
2016-02-09,"Food & Drink / Cafe",STOLOVAYA,,"Home credit","122,00",RUB,,,,"2016-02-09 21:02:37","2016-02-12 17:08:46"
2016-02-09,,"Ксения Громова",,Долги,"242,51",EUR,"₽ Tinkoff Debit","242,51",RUB,"2016-02-09 21:54:59","2016-02-12 17:08:46"
2016-02-09,"Payments / Transport",,,"₽ Tinkoff Debit","300,00",RUB,,,,"2016-02-09 22:33:33","2016-02-12 17:08:46"
2016-02-10,"Food & Drink / Cafe","SUSHI SHOP",,"Home credit","1076,50",RUB,,,,"2016-02-10 18:05:02","2016-02-12 17:08:46"
2016-02-10,"Food & Drink / Cafe",,,,,,"₽ Cash","955,00",RUB,"2016-02-11 10:28:49","2016-02-12 17:08:46"
2016-02-11,"Food & Drink / Cafe",,,"₽ Cash","100,00",RUB,,,,"2016-02-11 10:29:11","2016-02-12 17:08:46"
2016-02-11,"Finances / Profits",,,,,,"QB Middle","414,07",USD,"2016-02-11 10:34:34","2016-02-12 17:08:46"
2016-02-11,"Things / Stuff","IKEA DOM 6 CASH LINE",,"Home credit","822,00",RUB,,,,"2016-02-11 22:18:30","2016-02-12 17:08:46"
2016-02-11,"Food & Drink / Cafe","IKEA DOM 6 SWEDISH",,"Home credit","59,00",RUB,,,,"2016-02-11 22:21:49","2016-02-12 17:08:46"
2016-02-11,"Food & Drink / Cafe","IKEA DOM 6RESTAURANT",,"Home credit","396,00",RUB,,,,"2016-02-11 22:33:43","2016-02-12 17:08:46"
2016-02-12,"Food & Drink / Cafe",,,"₽ Cash","90,00",RUB,,,,"2016-02-12 10:13:49","2016-02-12 17:08:46"
2016-02-12,,,,"₽ Cash","2000,00",RUB,"₽ Tinkoff Debit","2000,00",RUB,"2016-02-12 19:45:07","2016-02-12 17:08:46"
2016-02-13,"Food & Drink / Cafe","MANNEKEN PIS",,"Home credit","11920,00",RUB,,,,"2016-02-14 00:45:18","2016-02-15 17:36:20"
2016-02-13,"Food & Drink / Cafe",,,,,,"₽ Cash","11400,15",RUB,"2016-02-15 11:17:25","2016-02-15 17:36:20"
2016-02-15,"Payments / Transport",,,"₽ Tinkoff Debit","228,00",RUB,,,,"2016-02-15 10:02:12","2016-02-15 17:36:20"
2016-02-15,"Food & Drink / Cafe",,,"₽ Cash","45,00",RUB,,,,"2016-02-15 10:02:23","2016-02-15 17:36:20"
2016-02-15,,,,"₽ Cash","11000,00",RUB,"₽ Tinkoff Debit","11000,00",RUB,"2016-02-15 19:19:43","2016-02-15 17:36:20"
2016-02-16,"Payments / Transport",,,"₽ Tinkoff Debit","56,00",RUB,,,,"2016-02-16 08:31:03","2016-02-16 05:54:42"
2016-02-16,"Food & Drink / Cafe",,,"₽ Cash","45,00",RUB,,,,"2016-02-16 10:50:18","2016-02-16 07:50:18"
2016-02-16,"Finances / Salary",,,,,,"₽ Tinkoff Debit","19910,63",RUB,"2016-02-16 20:44:20","2016-03-06 15:43:54"
2016-02-16,"Payments / Transport",,,"₽ Tinkoff Debit","2690,00",RUB,,,,"2016-02-16 20:44:44","2016-02-16 17:44:44"
2016-02-17,"Food & Drink / Cafe","TEREMOK ZANEVSKIIY",,"Home credit","469,00",RUB,,,,"2016-02-17 18:12:50","2016-02-17 15:19:20"
2016-02-18,"Body / Health",SEVZAPMEDTORG,,"Home credit","2794,00",RUB,,,,"2016-02-18 08:40:37","2016-02-20 15:52:28"
2016-02-18,"Food & Drink / Cafe",STOLOVAYA,,"Home credit","285,00",RUB,,,,"2016-02-18 19:25:11","2016-02-20 15:52:28"
2016-02-19,"Food & Drink / Cafe",,,"₽ Cash","45,00",RUB,,,,"2016-02-19 10:18:15","2016-02-20 15:52:28"
2016-02-19,"Life / Recreation",,,"₽ Cash","250,00",RUB,,,,"2016-02-19 20:05:11","2016-02-20 15:52:28"
2016-02-19,"Food & Drink / Cafe",,,"₽ Tinkoff Debit","510,00",RUB,,,,"2016-02-19 20:05:22","2016-02-20 15:52:28"
2016-02-19,,,,"₽ Tinkoff Debit","3000,00",RUB,"₽ Cash","3000,00",RUB,"2016-02-19 20:05:41","2016-02-20 15:52:28"
2016-02-19,"Life / Recreation",,,"₽ Tinkoff Debit","960,00",RUB,,,,"2016-02-20 16:43:54","2016-02-20 15:52:28"
2016-02-19,"Finances / Profits",,,,,,"₽ Tinkoff Debit","474,25",RUB,"2016-02-20 16:44:15","2016-02-20 15:52:28"
2016-02-19,"Finances / Cashback",,,,,,"₽ Tinkoff Debit","274,00",RUB,"2016-02-20 16:44:22","2016-02-20 15:52:28"
2016-02-20,"Food & Drink / Cafe",,,"₽ Cash","97,00",RUB,,,,"2016-02-20 09:31:06","2016-02-20 15:53:43"
2016-02-20,"Life / Recreation",,,"₽ Tinkoff Debit","480,00",RUB,,,,"2016-02-20 16:42:02","2016-02-20 15:52:28"
2016-02-23,,,,"₽ Cash","2000,00",RUB,"₽ Tinkoff Debit","2000,00",RUB,"2016-02-23 12:24:23","2016-02-23 15:05:25"
2016-02-23,"Food & Drink / Cafe",,,"₽ Tinkoff Debit","867,00",RUB,,,,"2016-02-23 19:07:28","2016-02-23 16:07:35"
2016-02-23,"Food & Drink / Cafe",,,,,,"₽ Cash","400,00",RUB,"2016-02-23 19:07:57","2016-02-23 16:08:00"
2016-02-25,,,"Погасить сити","₽ Tinkoff Debit","13715,77",RUB,"Citi credit 3","13715,77",RUB,"2016-02-25 10:28:37","2016-05-30 10:26:45"
2016-02-25,"Payments / Apartment",,Ипотека,"₽ Tinkoff Debit","10271,32",RUB,,,,"2016-02-25 10:29:05","2016-02-25 07:29:05"
2016-02-26,"Food & Drink / Cafe",,,"₽ Cash","45,00",RUB,,,,"2016-03-04 23:45:22","2016-03-04 20:46:21"
2016-02-29,"Payments / Connection",iBank.InterZet,,"₽ Tinkoff Debit","900,00",RUB,,,,"2016-02-29 21:53:13","2016-03-06 15:43:54"
2016-03-03,,,"КК Хомяк","₽ Tinkoff Debit","19900,00",RUB,"Home credit","19900,00",RUB,"2016-03-03 11:53:03","2017-07-27 20:29:57"
2016-03-03,"Payments / Connection",iBank.Megafon,,"₽ Tinkoff Debit","179,46",RUB,,,,"2016-03-03 11:51:11","2016-03-06 15:43:54"
2016-03-03,"Payments / Connection",iBank.Megafon,,"₽ Tinkoff Debit","331,08",RUB,,,,"2016-03-03 11:51:32","2016-03-06 15:43:54"
2016-03-03,,"Chirova Ekaterina",,Долги,"20000,00",EUR,"₽ Tinkoff Debit","20000,00",RUB,"2016-03-03 22:25:50","2017-05-24 16:31:04"
2016-03-04,"Finances / Salary",,,,,,"₽ Tinkoff Debit","10000,00",RUB,"2016-03-04 15:11:27","2016-03-06 15:43:54"
2016-03-04,"Life / Recreation","Наталья Швейкина",,,,,"₽ Cash","480,00",RUB,"2016-03-04 22:32:55","2016-03-04 20:46:21"
2016-03-04,"Life / Recreation","Ольга Станиславская",,,,,"₽ Cash","5940,00",RUB,"2016-03-04 22:32:57","2016-03-04 20:46:21"
